"","app","permission","approved"
"2957","Phone Services","android.permission.WRITE_BLOCKED_NUMBERS","true"
"2958","Phone Services","android.permission.CALL_PRIVILEGED","true"
"2959","Phone Services","com.android.voicemail.permission.READ_VOICEMAIL","true"
"2960","Phone Services","android.permission.INTERNAL_SYSTEM_WINDOW","true"
"2961","Phone Services","com.android.smspush.WAPPUSH_MANAGER_BIND","true"
"2962","Phone Services","android.permission.CHANGE_DEVICE_IDLE_TEMP_WHITELIST","true"
"2963","Phone Services","android.permission.RECORD_AUDIO","true"
"2964","Phone Services","android.permission.BROADCAST_STICKY","true"
"2965","Phone Services","android.permission.DEVICE_POWER","true"
"2966","Phone Services","android.permission.CHANGE_WIFI_STATE","true"
"2967","Phone Services","android.permission.INTERNET","true"
"2968","Phone Services","android.permission.REGISTER_CALL_PROVIDER","true"
"2969","Phone Services","android.permission.LOCAL_MAC_ADDRESS","true"
"2970","Phone Services","android.permission.SET_TIME","true"
"2971","Phone Services","android.permission.UPDATE_DEVICE_STATS","true"
"2972","Phone Services","android.permission.READ_CONTACTS","true"
"2973","Phone Services","android.permission.CALL_PHONE","true"
"2974","Phone Services","android.permission.READ_SMS","true"
"2975","Phone Services","android.permission.READ_SYNC_SETTINGS","true"
"2976","Phone Services","android.permission.GET_ACCOUNTS","true"
"2977","Phone Services","android.permission.UPDATE_APP_OPS_STATS","true"
"2978","Phone Services","android.permission.BROADCAST_SMS","true"
"2979","Phone Services","android.permission.AUTHENTICATE_ACCOUNTS","true"
"2980","Phone Services","android.permission.BLUETOOTH_ADMIN","true"
"2981","Phone Services","android.permission.WRITE_EMBEDDED_SUBSCRIPTIONS","true"
"2982","Phone Services","android.permission.SYSTEM_ALERT_WINDOW","true"
"2983","Phone Services","android.permission.RECEIVE_BOOT_COMPLETED","true"
"2984","Phone Services","android.permission.CHANGE_COMPONENT_ENABLED_STATE","true"
"2985","Phone Services","com.android.voicemail.permission.ADD_VOICEMAIL","true"
"2986","Phone Services","android.permission.STOP_APP_SWITCHES","true"
"2987","Phone Services","android.permission.BIND_TELEPHONY_DATA_SERVICE","true"
"2988","Phone Services","android.permission.ACCESS_NETWORK_STATE","true"
"2989","Phone Services","android.permission.WRITE_CONTACTS","true"
"2990","Phone Services","android.permission.UPDATE_LOCK","true"
"2991","Phone Services","android.permission.BIND_IMS_SERVICE","true"
"2992","Phone Services","android.permission.DUMP","true"
"2993","Phone Services","android.permission.MANAGE_NETWORK_POLICY","true"
"2994","Phone Services","android.permission.SEND_RESPOND_VIA_MESSAGE","true"
"2995","Phone Services","android.permission.RECEIVE_SMS","true"
"2996","Phone Services","android.permission.SEND_SMS","true"
"2997","Phone Services","android.permission.USE_SIP","true"
"2998","Phone Services","android.permission.WRITE_SMS","true"
"2999","Phone Services","android.permission.CHANGE_CONFIGURATION","true"
"3000","Phone Services","android.permission.STATUS_BAR","true"
"3001","Phone Services","android.permission.BIND_VISUAL_VOICEMAIL_SERVICE","true"
"3002","Phone Services","android.permission.PERFORM_CDMA_PROVISIONING","true"
"3003","Phone Services","android.permission.WRITE_CALL_LOG","true"
"3004","Phone Services","android.permission.VIBRATE","true"
"3005","Phone Services","android.permission.REORDER_TASKS","true"
"3006","Phone Services","android.permission.READ_PRIVILEGED_PHONE_STATE","true"
"3007","Phone Services","android.permission.ACCESS_IMS_CALL_SERVICE","true"
"3008","Phone Services","android.permission.READ_SEARCH_INDEXABLES","true"
"3009","Phone Services","android.permission.WRITE_SYNC_SETTINGS","true"
"3010","Phone Services","android.permission.READ_CALL_LOG","true"
"3011","Phone Services","android.permission.READ_NETWORK_USAGE_HISTORY","true"
"3012","Phone Services","android.permission.CHANGE_NETWORK_STATE","true"
"3013","Phone Services","android.permission.READ_BLOCKED_NUMBERS","true"
"3014","Phone Services","android.permission.MODIFY_AUDIO_SETTINGS","true"
"3015","Phone Services","android.permission.NETWORK_SETTINGS","true"
"3016","Phone Services","android.permission.BLUETOOTH","true"
"3017","Phone Services","android.permission.WRITE_SETTINGS","true"
"3018","Shell","android.permission.MODIFY_PHONE_STATE","true"
"3019","Shell","android.permission.MANAGE_BLUETOOTH_WHEN_PERMISSION_REVIEW_REQUIRED","true"
"3020","Shell","android.permission.WRITE_CALENDAR","true"
"3021","Shell","android.permission.INTERACT_ACROSS_USERS","true"
"3022","Shell","android.permission.SIGNAL_PERSISTENT_PROCESSES","true"
"3023","Shell","android.permission.MODIFY_APPWIDGET_BIND_PERMISSIONS","true"
"3024","Shell","android.permission.START_TASKS_FROM_RECENTS","true"
"3025","Shell","android.permission.DELETE_CACHE_FILES","true"
"3026","Shell","android.permission.MANAGE_APP_OPS_MODES","true"
"3027","Shell","android.permission.SET_TIME_ZONE","true"
"3028","Shell","android.permission.MANAGE_AUDIO_POLICY","true"
"3029","Shell","android.permission.REGISTER_SIM_SUBSCRIPTION","true"
"3030","Shell","android.permission.READ_USER_DICTIONARY","true"
"3031","Shell","android.permission.INTERACT_ACROSS_USERS_FULL","true"
"3032","Shell","android.permission.WATCH_APPOPS","true"
"3033","Shell","android.permission.READ_LOWPAN_CREDENTIAL","true"
"3034","Shell","android.permission.WAKE_LOCK","true"
"3035","Shell","android.permission.GRANT_RUNTIME_PERMISSIONS","true"
"3036","Shell","android.permission.DISABLE_KEYGUARD","true"
"3037","Shell","android.permission.CHANGE_APP_IDLE_STATE","true"
"3038","Shell","android.permission.PACKAGE_USAGE_STATS","true"
"3039","Shell","android.permission.MANAGE_SENSORS","true"
"3040","Shell","android.permission.CHANGE_DEVICE_IDLE_TEMP_WHITELIST","true"
"3041","Shell","android.permission.MANAGE_USB","true"
"3042","Shell","android.permission.DEVICE_POWER","true"
"3043","Shell","android.permission.CHANGE_WIFI_STATE","true"
"3044","Shell","android.permission.INJECT_EVENTS","true"
"3045","Shell","android.permission.RETRIEVE_WINDOW_TOKEN","true"
"3046","Shell","android.permission.SET_TIME","true"
"3047","Shell","android.permission.SUBSTITUTE_NOTIFICATION_APP_NAME","true"
"3048","Shell","android.permission.READ_CONTACTS","true"
"3049","Shell","android.permission.CHANGE_LOWPAN_STATE","true"
"3050","Shell","android.permission.ACTIVITY_EMBEDDING","true"
"3051","Shell","android.permission.UPDATE_APP_OPS_STATS","true"
"3052","Shell","android.permission.FOREGROUND_SERVICE","true"
"3053","Shell","android.permission.READ_FRAME_BUFFER","true"
"3054","Shell","android.permission.CHANGE_COMPONENT_ENABLED_STATE","true"
"3055","Shell","android.permission.ACCESS_FINE_LOCATION","true"
"3056","Shell","android.permission.GET_APP_OPS_STATS","true"
"3057","Shell","android.permission.SET_HARMFUL_APP_WARNINGS","true"
"3058","Shell","android.permission.MOUNT_FORMAT_FILESYSTEMS","true"
"3059","Shell","android.permission.SEND_SMS","true"
"3060","Shell","android.permission.MANAGE_ACTIVITY_STACKS","true"
"3061","Shell","android.permission.CHANGE_CONFIGURATION","true"
"3062","Shell","android.permission.VIBRATE","true"
"3063","Shell","android.permission.REORDER_TASKS","true"
"3064","Shell","android.permission.REVOKE_RUNTIME_PERMISSIONS","true"
"3065","Shell","android.permission.REAL_GET_TASKS","true"
"3066","Shell","android.permission.FRAME_STATS","true"
"3067","Shell","android.permission.KILL_BACKGROUND_PROCESSES","true"
"3068","Shell","android.permission.FORCE_STOP_PACKAGES","true"
"3069","Shell","android.permission.MOVE_PACKAGE","true"
"3070","Shell","android.permission.NETWORK_SETTINGS","true"
"3071","Shell","android.permission.BLUETOOTH","true"
"3072","Shell","android.permission.MANAGE_AUTO_FILL","true"
"3073","Shell","android.permission.MANAGE_DEVICE_ADMINS","true"
"3074","Shell","android.permission.WRITE_USER_DICTIONARY","true"
"3075","Shell","android.permission.SET_SCREEN_COMPATIBILITY","true"
"3076","Shell","android.permission.READ_CALENDAR","true"
"3077","Shell","android.permission.INSTALL_PACKAGES","true"
"3078","Shell","android.permission.BLUETOOTH_STACK","true"
"3079","Shell","android.permission.WRITE_MEDIA_STORAGE","true"
"3080","Shell","android.permission.SET_PREFERRED_APPLICATIONS","true"
"3081","Shell","android.permission.SET_ALWAYS_FINISH","true"
"3082","Shell","android.permission.CONNECTIVITY_INTERNAL","true"
"3083","Shell","android.permission.GET_DETAILED_TASKS","true"
"3084","Shell","android.permission.ACCESS_COARSE_LOCATION","true"
"3085","Shell","android.permission.SET_PROCESS_LIMIT","true"
"3086","Shell","android.permission.WRITE_SECURE_SETTINGS","true"
"3087","Shell","android.permission.ACCESS_WIFI_STATE","true"
"3088","Shell","android.permission.DISABLE_HIDDEN_API_CHECKS","true"
"3089","Shell","android.permission.CLEAR_APP_CACHE","true"
"3090","Shell","android.permission.ACCESS_LOWPAN_STATE","true"
"3091","Shell","android.permission.RESTRICTED_VR_ACCESS","true"
"3092","Shell","android.permission.INTERNAL_SYSTEM_WINDOW","true"
"3093","Shell","android.permission.MOUNT_UNMOUNT_FILESYSTEMS","true"
"3094","Shell","android.permission.BROADCAST_STICKY","true"
"3095","Shell","android.permission.REGISTER_CONNECTION_MANAGER","true"
"3096","Shell","android.permission.INSTALL_LOCATION_PROVIDER","true"
"3097","Shell","android.permission.REGISTER_CALL_PROVIDER","true"
"3098","Shell","android.permission.CONTROL_KEYGUARD","true"
"3099","Shell","android.permission.RETRIEVE_WINDOW_CONTENT","true"
"3100","Shell","android.permission.LOCAL_MAC_ADDRESS","true"
"3101","Shell","android.permission.READ_INPUT_STATE","true"
"3102","Shell","android.permission.CHANGE_OVERLAY_PACKAGES","true"
"3103","Shell","android.permission.CALL_PHONE","true"
"3104","Shell","android.permission.SET_DEBUG_APP","true"
"3105","Shell","android.permission.GET_ACCOUNTS","true"
"3106","Shell","android.permission.EXPAND_STATUS_BAR","true"
"3107","Shell","android.permission.ACCESS_CONTENT_PROVIDERS_EXTERNALLY","true"
"3108","Shell","android.permission.MANAGE_CAMERA","true"
"3109","Shell","android.permission.ACCESS_SURFACE_FLINGER","true"
"3110","Shell","android.permission.CREATE_USERS","true"
"3111","Shell","android.permission.CLEAR_APP_USER_DATA","true"
"3112","Shell","android.permission.SET_KEYBOARD_LAYOUT","true"
"3113","Shell","android.permission.MANAGE_WIFI_WHEN_PERMISSION_REVIEW_REQUIRED","true"
"3114","Shell","android.permission.WRITE_EXTERNAL_STORAGE","true"
"3115","Shell","android.permission.MANAGE_BIND_INSTANT_SERVICE","true"
"3116","Shell","android.permission.STOP_APP_SWITCHES","true"
"3117","Shell","android.permission.SET_ANIMATION_SCALE","true"
"3118","Shell","android.permission.ACCESS_NETWORK_STATE","true"
"3119","Shell","android.permission.WRITE_CONTACTS","true"
"3120","Shell","android.permission.INSTALL_GRANT_RUNTIME_PERMISSIONS","true"
"3121","Shell","android.permission.BATTERY_STATS","true"
"3122","Shell","android.permission.MANAGE_NETWORK_POLICY","true"
"3123","Shell","android.permission.DUMP","true"
"3124","Shell","android.permission.DELETE_PACKAGES","true"
"3125","Shell","android.permission.BACKUP","true"
"3126","Shell","android.permission.SET_ACTIVITY_WATCHER","true"
"3127","Shell","android.permission.USE_RESERVED_DISK","true"
"3128","Shell","android.permission.FORCE_BACK","true"
"3129","Shell","android.permission.SET_ORIENTATION","true"
"3130","Shell","android.permission.BIND_APPWIDGET","true"
"3131","Shell","android.permission.READ_EXTERNAL_STORAGE","true"
"3132","Shell","android.permission.READ_PHONE_STATE","true"
"3133","Shell","android.permission.ACCESS_LOCATION_EXTRA_COMMANDS","true"
"3134","Shell","android.permission.WRITE_SETTINGS","true"
"3135","DuckDuckGo","android.permission.INTERNET","true"
"3136","DuckDuckGo","android.permission.ACCESS_NETWORK_STATE","true"
"3137","DuckDuckGo","android.permission.WAKE_LOCK","true"
"3138","DuckDuckGo","android.permission.RECEIVE_BOOT_COMPLETED","true"
"3139","DuckDuckGo","android.permission.READ_EXTERNAL_STORAGE","true"
"3140","DuckDuckGo","android.permission.WRITE_EXTERNAL_STORAGE","true"
"3141","DuckDuckGo","com.android.launcher.permission.INSTALL_SHORTCUT","true"
"3142","Data Agent","android.permission.INTERNET","true"
"3143","ColorTemperatureManager","android.permission.CAMERA","true"
"3144","ColorTemperatureManager","com.qti.snapdragon.sdk.permission.DISPLAY_SETTINGS","false"
"3145","ColorTemperatureManager","android.permission.RECORD_AUDIO","true"
"3146","ColorTemperatureManager","android.permission.READ_EXTERNAL_STORAGE","true"
"3147","ColorTemperatureManager","android.permission.WRITE_EXTERNAL_STORAGE","true"
"3148","Emergency information","android.permission.READ_CONTACTS","true"
"3149","Emergency information","android.permission.CALL_PHONE","true"
"3150","Emergency information","android.permission.CALL_PRIVILEGED","true"
"3151","Emergency information","android.permission.MANAGE_USERS","true"
"3152","Autodesk SketchBook","android.hardware.camera.autofocus","false"
"3153","Autodesk SketchBook","android.permission.INTERNET","true"
"3154","Autodesk SketchBook","android.permission.ACCESS_NETWORK_STATE","true"
"3155","Autodesk SketchBook","android.permission.MANAGE_DOCUMENTS","false"
"3156","Autodesk SketchBook","android.permission.CAMERA","false"
"3157","Autodesk SketchBook","android.permission.MOUNT_UNMOUNT_FILESYSTEMS","false"
"3158","Autodesk SketchBook","android.permission.READ_EXTERNAL_STORAGE","true"
"3159","Autodesk SketchBook","android.permission.WRITE_EXTERNAL_STORAGE","true"
"3160","Autodesk SketchBook","android.permission.REQUEST_INSTALL_PACKAGES","false"
"3161","SecCamService","android.permission.CAMERA","true"
"3162","SecCamService","android.permission.READ_EXTERNAL_STORAGE","true"
"3163","SecCamService","android.permission.WRITE_EXTERNAL_STORAGE","true"
"3164","QMMI","android.permission.FLASHLIGHT","true"
"3165","QMMI","android.permission.BLUETOOTH_ADMIN","true"
"3166","QMMI","android.permission.SHUTDOWN","true"
"3167","QMMI","android.permission.RECEIVE_BOOT_COMPLETED","true"
"3168","QMMI","android.permission.NFC","true"
"3169","QMMI","android.permission.WRITE_EXTERNAL_STORAGE","true"
"3170","QMMI","android.permission.ACCESS_FINE_LOCATION","true"
"3171","QMMI","android.permission.ACCESS_COARSE_LOCATION","true"
"3172","QMMI","android.bluetooth.device.action.FOUND","false"
"3173","QMMI","com.qti.permission.DIAG","true"
"3174","QMMI","android.permission.ACCESS_NETWORK_STATE","true"
"3175","QMMI","android.permission.WAKE_LOCK","true"
"3176","QMMI","android.permission.MANAGE_PROFILE_AND_DEVICE_OWNERS","true"
"3177","QMMI","android.permission.ACCESS_WIFI_STATE","true"
"3178","QMMI","android.permission.USE_FINGERPRINT","true"
"3179","QMMI","com.android.launcher.permission.INSTALL_SHORTCUT","true"
"3180","QMMI","android.permission.DISABLE_KEYGUARD","true"
"3181","QMMI","android.permission.VIBRATE","true"
"3182","QMMI","android.permission.RECORD_AUDIO","true"
"3183","QMMI","android.permission.WRITE_OWNER_DATA","false"
"3184","QMMI","android.permission.CHANGE_WIFI_STATE","true"
"3185","QMMI","android.permission.INTERNET","true"
"3186","QMMI","android.permission.CAMERA","true"
"3187","QMMI","android.permission.MODIFY_AUDIO_SETTINGS","true"
"3188","QMMI","android.permission.BLUETOOTH","true"
"3189","QMMI","android.permission.READ_EXTERNAL_STORAGE","true"
"3190","QMMI","android.permission.READ_PHONE_STATE","true"
"3191","QMMI","android.permission.WRITE_SETTINGS","true"
"3192","QMMI","android.permission.BIND_DEVICE_ADMIN","true"
"3193","Fused Location","android.permission.ACCESS_FINE_LOCATION","true"
"3194","Fused Location","android.permission.INSTALL_LOCATION_PROVIDER","true"
"3195","Fused Location","android.permission.INTERACT_ACROSS_USERS_FULL","true"
"3196","Fused Location","android.permission.ACCESS_COARSE_LOCATION","true"
"3197","System UI","android.permission.MODIFY_THEME_OVERLAY","true"
"3198","System UI","android.permission.BLUETOOTH_PRIVILEGED","true"
"3199","System UI","android.permission.MODIFY_PHONE_STATE","true"
"3200","System UI","android.permission.INTERACT_ACROSS_USERS","true"
"3201","System UI","android.permission.MANAGE_SLICE_PERMISSIONS","true"
"3202","System UI","android.permission.START_TASKS_FROM_RECENTS","true"
